,Date,BTCinUSD,ActAddresses,Hashrate,BTCFees,Inflation,Velocity,VIX,SP500Lret,EURUSDLret,GoogleBitcoin,GoogleCrypto,WikiBitcoin,RealizedVariance,RealizedVolatility,DailyVolatility,WeeklyVolatility,MonthlyVolatility,SentimentFinBERT,IsNegativeFinBERT,IsPositiveFinBERT,SentimentGenAI,IsNegativeGenAI,IsPositiveGenAI,ECB,FED,MonetaryDecision,PressRelease,Speech,Statement,Covid
332,2018-11-29,0.007236294519998411,-17753.0,-4299587.409999996,0.11421827200000001,-0.34111637199999967,12.486962989999995,0.3000011444091797,0.0003032376258362,2.36396865515e-05,-2.040000000000001,-0.9899999999999993,135.0,0.0032636122004602,0.0571280334027018,0.0599483880085866,0.0717552252884233,0.0451911705853338,0.03,1,1,0.15,1,1,1,1,0,1,0,1,0
333,2018-11-30,-0.06473115389012774,-15073.0,-1322949.9700000025,-0.11942708800000001,-0.10507921400000031,-11.931004569999999,-0.720001220703125,0.0081521723621596,-0.0001705150712818,-0.23999999999999932,2.0699999999999994,1765.0,0.0029932525058182,0.0547106251638405,0.0571280334027018,0.0716409887751432,0.0462886499801415,0.3,0,1,0.5333333333333333,0,1,1,1,0,1,1,1,0
334,2018-12-01,0.043038510234690394,-18191.0,7606962.34,-0.13370448899999998,0.6027672720000004,53.22716316,-18.06999969482422,0.0,0.0,0.47999999999999954,-1.2599999999999998,-4368.0,0.0019991410880696,0.0447117555914509,0.0547106251638405,0.0662116616132453,0.0471896285336935,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
335,2018-12-02,-0.011962804408838576,-76772.0,-3307374.9299999997,-0.08338300099999996,-0.2624199960000002,-24.330854699999996,0.0,0.0,0.0,-1.9999999999999991,-2.2499999999999996,316.0,0.0021450467252445,0.0463146491430581,0.0447117555914509,0.0585660108295803,0.0480846356667282,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
336,2018-12-03,-0.06417383881712474,83361.0,-2853034.3999999985,0.07516042199999995,-0.0002446780000000537,-82.19947285,16.440000534057617,-4.654572129292259e-05,3.405364858377466e-05,2.0999999999999996,1.44,1602.0,0.0023769075629431,0.048753538978654,0.0463146491430581,0.0531642938560407,0.0490312508041684,0.11,1,1,0.2749999999999999,0,1,1,1,0,1,1,1,0
337,2018-12-04,0.01266022720256529,85406.0,3883387.780000001,-0.06357425599999994,0.62875916,46.99841518000001,4.299999237060547,-0.0300506053636794,-0.00012496673835716933,-0.09999999999999964,-0.08000000000000007,1068.0,0.0019264212909847,0.0438910160623418,0.048753538978654,0.0507797151929477,0.0498235070718994,0.07,0,1,0.2499999999999999,0,1,0,1,0,1,0,1,0
338,2018-12-05,-0.04826492856099423,-62178.0,-2245474.0600000024,-0.056285837000000005,-0.2100031579999997,16.69770674,-20.739999771118164,0.0,2.291822519857936e-05,-0.7000000000000002,-0.08000000000000007,-992.0,0.0017168857888499,0.041435320547209,0.0438910160623418,0.0481349912698937,0.050650614945196,0.04,0,1,0.3999999999999999,0,1,0,1,0,0,1,1,0
339,2018-12-06,-0.054725875762547074,45778.0,1403421.289999999,-0.025925688000000002,0.13069802299999989,1.9699120099999945,21.190000534057617,0.0121058232796201,0.00022682626915491533,0.7999999999999998,0.7200000000000006,-184.0,0.0043763322044416,0.0661538525290976,0.041435320547209,0.049424394002236,0.0523316062031013,0.12,0,1,0.3,0,1,0,1,0,0,1,1,0
340,2018-12-07,-0.04037556455544663,3843.0,-5894369.420000002,0.044887236,-0.5505631550000003,-1.603594919999999,2.039999008178711,-0.0218551957476123,-0.0003408553128802,3.3,2.3999999999999995,-8.0,0.0045439135244219,0.0674085567596721,0.0661538525290976,0.0512383842302119,0.0539625065610855,0.11,0,1,0.1666666666666666,0,1,1,1,0,1,1,1,0
341,2018-12-08,0.010310008974699065,-127433.0,3648895.3500000015,-0.11746325099999999,0.3403421900000003,37.326672210000005,-23.229999542236328,0.0,0.0001820239083001,-3.3999999999999995,-3.12,-1718.0,0.0034519119035297,0.0587529735718091,0.0674085567596721,0.0532442725131203,0.0552871279958347,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
342,2018-12-09,0.03813960529946368,-13312.0,280684.2599999979,-0.03780066000000004,0.025892991999999726,-19.121845680000007,0.0,0.0,0.0,-1.4700000000000006,-1.17,119.0,0.0020595090896112,0.0453818145253273,0.0587529735718091,0.053111010424873,0.0561169140749167,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
343,2018-12-10,-0.036485613045259345,82096.0,-1122737.0300000012,0.051709383,-0.105083955,-62.38861202999999,22.63999938964844,0.0026040667716979,-0.0002508100241182,0.27000000000000046,0.8400000000000007,903.0,0.0024044225737411,0.0490349117847794,0.0453818145253273,0.0531512065400338,0.0567962310169839,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
344,2018-12-11,-0.018039794524285974,35191.0,280684.26000000536,0.005997429000000054,0.025902633000000286,35.78168049999999,-0.8799991607666016,-0.0104353953503784,0.00038707002941400004,-0.09000000000000075,-0.28000000000000025,-389.0,0.0011335629283956,0.0336684262833246,0.0490349117847794,0.0516908365716028,0.0569312841046886,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
345,2018-12-12,0.020795647545003543,-19225.0,-1403421.289999999,-0.015169972000000032,-0.13124080800000026,8.917050959999997,-0.30000114440918324,-0.0026971225524673,-0.00011362461764569508,-0.2699999999999996,-0.20999999999999996,190.0,0.0009662522054845,0.0310845975602791,0.0336684262833246,0.0502121618591842,0.0570994716781539,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
346,2018-12-13,-0.04868916377928389,22537.0,3087526.829999998,-0.022985831000000012,0.28778699099999994,-6.803950889999996,-0.8099994659423757,-0.0030738555986747,4.560057695390239e-05,0.9899999999999993,0.34999999999999964,1690.0,0.0015617092123334,0.0395184667254876,0.0310845975602791,0.0464071067443828,0.0571476064448153,0.09,1,1,-0.1333333333333333,1,1,1,1,1,1,0,1,0
347,2018-12-14,-0.01901012831771867,62668.0,4210263.869999997,0.019037769000000038,0.39243914800000024,2.3486615500000028,0.979999542236321,-0.0113699444949068,-3.4141526258560815e-05,1.08,0.14000000000000057,766.0,0.001710057768761,0.0413528447481069,0.0395184667254876,0.042684862171302,0.0560517886927096,0.17,0,1,0.2499999999999999,0,1,1,0,0,0,1,1,0
348,2018-12-15,-0.004346304848876357,-107316.0,842052.7800000012,-0.06824092000000001,0.07814264999999976,33.25114097999999,-21.6299991607666,0.0,-3.4094438345446505e-05,-1.6199999999999992,-0.7700000000000009,-4782.0,0.0009199019758249,0.0303298858524875,0.0413528447481069,0.0386244210685418,0.0549978360413502,0.02,0,1,0.1,0,1,1,0,0,0,1,1,0
349,2018-12-16,0.003241294108644179,-54631.0,-9543264.77,-0.00890252800000002,-0.8904965139999996,-28.721842149999986,0.0,0.0,0.0,0.009999999999999787,-0.6999999999999997,564.0,0.0008748081014154,0.0295771550595286,0.0303298858524875,0.0363666125734277,0.0549557449659492,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
350,2018-12-17,0.09080510371985293,143550.0,12630791.599999998,0.03300658100000001,1.1776916650000002,-43.26408885000001,24.520000457763672,-0.0174474986178838,-6.790068788958976e-05,1.4000000000000004,1.54,2804.0,0.0027002129087286,0.0519635729018762,0.0295771550595286,0.0367849927330129,0.0553498869168657,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
351,2018-12-18,0.04481207334822576,-26574.0,-9277164.82,0.12438944899999999,-0.8380229240000006,28.0529499,1.0599994659423793,-0.0053818497619532,5.645229438525258e-05,-0.2999999999999998,-0.5599999999999996,-1543.0,0.0015846541169507,0.0398077142894532,0.0519635729018762,0.0376620338767456,0.0554313789453912,0.23,0,1,0.3999999999999999,0,1,1,0,0,0,1,1,0
352,2018-12-19,0.010383839966333942,45071.0,2190090.960000001,0.02881580300000003,0.5492834970000002,13.445662030000001,0.0,-0.015864997771298,-1.1292013071037086e-05,0.39999999999999947,0.9100000000000001,-439.0,0.002599876942047,0.0509889884391424,0.0398077142894532,0.0405055182880118,0.0549103991231786,0.16,1,1,-0.1333333333333332,1,0,0,1,0,1,0,1,0
353,2018-12-20,0.09536915159410311,-59944.0,-3553783.240000002,-0.005325789000000025,-0.3667696789999999,-2.1313810599999954,2.7999992370605504,-0.0118248656871139,0.00017074874220597428,0.40000000000000036,0.20999999999999996,-612.0,0.0050679189653107,0.0711893177752869,0.0509889884391424,0.0450299255808402,0.053715903426886,0.11,1,1,0.0285714285714285,1,1,1,1,0,1,0,1,0
354,2018-12-21,-0.05785291412691643,14675.0,1269208.3000000045,0.030210457000000024,0.13048660099999987,3.3988154999999907,1.7300014495849574,-0.0199759881357519,-0.00022822816088491075,-0.5999999999999996,-0.4900000000000002,-234.0,0.003987019289627,0.0631428482856689,0.0711893177752869,0.0481427832290634,0.0533016710868518,0.02,1,1,0.0999999999999999,0,1,0,1,0,1,0,1,0
355,2018-12-22,0.03225817999488913,-104696.0,8884458.11,-0.129732517,0.9153140509999997,45.07471906000001,-30.11000061035156,0.0,8.021982525431074e-05,-1.6000000000000005,-0.9100000000000006,-218.0,0.0015783310833125,0.0397282152042169,0.0631428482856689,0.0494854017078819,0.0530395874933687,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
356,2018-12-23,-0.0056348682300171055,-31430.0,253841.6700000018,-0.04937542200000003,0.025584038999999947,-53.91485306,0.0,0.0,0.0,-0.8799999999999999,0.49000000000000066,205.0,0.001422775762388,0.0377196999244165,0.0397282152042169,0.0506486224028659,0.0524465681322892,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
357,2018-12-24,0.024398629214520552,63339.0,-6092199.8500000015,0.09746849500000002,-0.6283130389999996,-28.151635190000007,36.06999969482422,-0.0208187225964126,6.823984852349731e-05,0.96,0.7700000000000005,288.0,0.0025092485594824,0.0500924002168235,0.0377196999244165,0.0503813120192869,0.0513590799486922,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
358,2018-12-25,-0.07141587785746671,-102239.0,1776891.6199999973,-0.08280974000000002,0.1826377720000001,63.77127085000001,-36.06999969482422,0.0,-0.0001708864157862973,-0.3200000000000003,-0.8400000000000007,-304.0,0.0038710406147243,0.062217687314174,0.0500924002168235,0.0535827367371042,0.0501051960382075,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
359,2018-12-26,0.012174010366488247,55044.0,-507683.3200000003,-0.04249257399999998,-0.052773610000000026,-40.17950225000001,30.40999984741211,0.0433036935433927,0.0002853066531738,-0.2400000000000002,-0.0699999999999994,1530.0,0.0017213447635973,0.0414890921037964,0.062217687314174,0.0522256086891976,0.0486026471818864,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
360,2018-12-27,-0.06012723085052153,88395.0,4315308.219999999,-0.010552935000000013,0.444031818,-11.553930749999985,-0.4500007629394531,0.0187906469860204,-0.0003871392289903,-0.15999999999999925,0.41999999999999993,847.0,0.0013851422450136,0.0372174991773175,0.0414890921037964,0.0473724917466306,0.0478237949309972,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
361,2018-12-28,0.07922006653474725,19814.0,-1776891.6199999973,0.01876229900000001,-0.18356981099999992,20.16037854999999,-1.6199989318847656,-0.0052282206081977,0.0002159506112438394,-0.2400000000000002,0.0,-648.0,0.0023875861502583,0.0488629322724126,0.0372174991773175,0.0453325037447368,0.0474542797397914,0.04,0,1,0.0,0,0,0,1,0,1,0,1,0
362,2018-12-29,-0.0150353576216623,-72257.0,-7361408.1499999985,-0.0031332830000000145,-0.7586051310000004,25.704839970000002,-28.34000015258789,0.0,-1.147146816453937e-05,-0.40000000000000036,-0.9800000000000004,671.0,0.002294620739527,0.047902199735785,0.0488629322724126,0.0465002158206751,0.0471467519508942,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
363,2018-12-30,0.0005933512406600693,-58071.0,9645983.100000001,-0.025972067999999987,0.9928887700000004,18.224255920000004,0.0,0.0,0.0,-0.7699999999999996,-1.1100000000000003,-2438.0,0.0015087017355388,0.0388420099317591,0.047902199735785,0.046660545821724,0.0466177981098248,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
364,2018-12-31,-0.03679764172783731,43740.0,-4108582.670000002,0.031598355999999994,-0.5494027380000004,-94.41265056,25.420000076293945,0.0031604053595001,9.14956655349407e-05,0.20999999999999996,0.48,684.0,0.001590016253433,0.0398750078800372,0.0388420099317591,0.0452009183450403,0.046456573186111,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
365,2019-01-01,0.032267713576045354,-124136.0,1048435.700000003,-0.04519219199999999,-0.15724180399999987,104.06562126,-25.420000076293945,0.0,-0.00019490195917054072,2.87,0.8999999999999999,-89.0,0.0014492388371594,0.0380688696595984,0.0398750078800372,0.0417510872515295,0.0461817138699957,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
366,2019-01-02,0.023379204004519673,144892.0,558603.8299999982,0.07973710699999997,0.051843223000000105,-102.5782143,23.21999931335449,0.0132627308957442,0.00013783304736607514,0.5600000000000005,2.16,1397.0,0.0010719913214986,0.0327412785562601,0.0380688696595984,0.0405013996018814,0.0456479718559159,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
367,2019-01-03,-0.029629913006636963,19829.0,1117207.6599999964,-0.010227768999999998,0.10407897599999982,42.10829129,2.2300014495849645,-0.0178270812133353,3.351093763706018e-05,-0.07000000000000028,-1.7400000000000002,8801.0,0.0008305490285242,0.0288192475357049,0.0327412785562601,0.0393016493673653,0.0451455795716946,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
368,2019-01-04,0.011333923407658944,-17941.0,-1675811.4899999946,0.009942706999999995,-0.15719045200000004,4.05727289,-4.070001602172852,0.0230161003004775,-5.653061786204627e-05,0.28000000000000025,0.54,-7700.0,0.0010079623383201,0.0317484226115272,0.0288192475357049,0.0368567194158103,0.0448226829738386,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
369,2019-01-05,-0.007582022622089793,-61425.0,3910226.809999995,-0.08452123599999997,0.36527303300000025,32.93638163,-21.3799991607666,0.0,-1.1407073505489048e-05,-1.2600000000000007,-0.35999999999999943,-1937.0,0.0010869943412802,0.0329695972265399,0.0317484226115272,0.0347234904859181,0.04371654113042,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
370,2019-01-06,0.06309094867662289,-20930.0,-6144642.119999997,0.08505329799999997,-0.5750858020000003,-29.114585619999993,0.0,0.0,0.0,0.20999999999999996,0.23999999999999932,449.0,0.0020608521599911,0.0453966095649346,0.0329695972265399,0.0356598618620861,0.0429828095572621,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
371,2019-01-07,-0.011178301965197441,115334.0,0.0,0.07544814400000005,-0.0003715970000000013,-26.594437140000004,21.39999961853028,0.0055374785469665,-0.0002167597044363,0.4900000000000002,-0.47999999999999954,841.0,0.0007272338061066,0.0269672728711421,0.0453966095649346,0.0338158997179582,0.0419232862005732,0.46,0,1,0.3999999999999999,0,1,1,0,0,0,1,1,0
372,2019-01-08,-0.0021005426729993723,-6108.0,7820453.609999999,-0.07762182500000003,0.7307730299999999,37.70133742,-0.9300003051757919,0.0024500858781331,0.00025113239989202785,-0.28000000000000025,0.7800000000000002,-531.0,0.0005480313620219,0.0234100696714468,0.0269672728711421,0.0317217854339365,0.0411908947054438,0.01,1,1,0.05,0,1,0,1,0,1,0,1,0
373,2019-01-09,0.002910198116507773,12335.0,-1396509.5799999982,0.04712482099999998,-0.1310771829999995,-24.910644040000008,-0.4899997711181605,0.0019206199078778,-0.00013748864412462786,-0.13999999999999968,-1.0800000000000005,462.0,0.0005190550036092,0.0227827786630447,0.0234100696714468,0.0302991425920486,0.040315823601386,0.04,1,1,0.0666666666666666,0,1,0,1,0,1,1,1,0
374,2019-01-10,-0.09870363422596465,14798.0,-2234415.3100000024,-0.021985639999999973,-0.20934956200000077,-1.4547238899999897,-0.4799995422363281,0.0089475305593773,7.990357603999442e-05,0.9800000000000004,1.9199999999999995,-121.0,0.0035102696190328,0.0592475283791048,0.0227827786630447,0.0346460398553915,0.041168460337912,0.02,1,1,0.0999999999999999,0,1,0,1,0,1,1,1,0
375,2019-01-11,-0.0010319900328167534,-10882.0,-2234415.3200000003,0.0013604090000000069,-0.20928073699999983,30.248254169999996,-1.3099994659423828,0.0031440305660906,-0.0004142710701643944,-0.7700000000000005,-0.6599999999999993,-159.0,0.0005360666413769,0.0231531129953816,0.0592475283791048,0.0334181384816564,0.0409040775190821,0.11,1,1,0.1333333333333333,0,1,1,1,0,1,1,1,0
376,2019-01-12,-0.001971872502416196,-102449.0,-2793019.1499999985,-0.06906627400000001,-0.26141754299999986,17.57884993999999,-18.190000534057617,0.0,0.0004374834427933,-0.28000000000000025,-1.7400000000000002,-1337.0,0.0006755033651183,0.025990447574413,0.0231531129953816,0.0324211171027811,0.0404531435473796,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
377,2019-01-13,-0.030413977832463725,-43325.0,-279301.9100000039,-0.038053803,-0.02645397599999999,-12.81369802999999,0.0,0.0,0.0,-0.6700000000000008,0.48,503.0,0.0013875692037072,0.0372500899825385,0.025990447574413,0.0312573285910102,0.040316385055194,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
378,2019-01-14,0.0441218641728734,126706.0,5224991.6000000015,0.04558369200000001,0.31279844400000023,-59.880895839999994,19.06999969482422,0.0008909876218594,-0.0002292356364113,0.0600000000000005,-0.10000000000000009,-288.0,0.0009696301443536,0.0311388847641285,0.0372500899825385,0.0318532731471511,0.040343351685582,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
379,2019-01-15,-0.023635030667230543,17137.0,-4880059.920000002,0.03125694399999998,-0.443995943,17.703313419999994,-0.4699993133544922,0.0097009462556168,0.00020627284989172296,-0.0600000000000005,-0.19999999999999973,-1257.0,0.0009510103632199,0.0308384559149772,0.0311388847641285,0.0329144711819412,0.0403853950474303,0.18,0,1,0.3333333333333333,0,1,1,1,0,1,1,1,0
380,2019-01-16,0.0071487676840702435,18125.0,292494.6600000039,0.040233021000000035,0.025765822999999966,39.082458349999996,0.4400005340576172,0.0005162058407427,0.00026272932022847705,-0.35999999999999943,0.25,-209.0,0.0005977643734557,0.0244492203036367,0.0308384559149772,0.0331525342734543,0.0394682499608223,0.1,0,1,0.2999999999999999,0,1,1,1,0,1,0,1,0
381,2019-01-17,0.009146476306723682,-20415.0,-1754967.9100000039,-0.006486163000000045,-0.15686087800000026,-9.661474139999996,-0.9800014495849609,0.0101730947625686,-0.0003196678744205948,0.0,-0.5,-193.0,0.0006594053077732,0.0256788883671627,0.0244492203036367,0.0283570142717483,0.038997289096746,0.1,0,1,0.1999999999999999,0,1,1,0,0,0,1,1,0
382,2019-01-18,-0.008470195725913662,-13018.0,3217441.160000004,-0.04766975599999998,0.28664553800000014,-7.178448709999998,-0.26000022888183594,0.0073055621925158,0.00014833637281968137,-0.3600000000000003,-0.2999999999999998,600.0,0.0004979480257131,0.0223147490622946,0.0256788883671627,0.028237247995593,0.0380414811175177,0.09,0,1,0.3999999999999999,0,1,0,1,0,1,0,1,0
383,2019-01-19,0.021346053889277444,-86911.0,-1462473.25,-0.011268963999999992,-0.13077179800000005,35.954554089999995,-17.799999237060547,0.0,-6.84350321079866e-05,-0.23999999999999932,0.04999999999999982,-1967.0,0.0016050808621305,0.0400634604362948,0.0223147490622946,0.0302476784044333,0.0370039525395513,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
384,2019-01-20,-0.04124475051200063,-889.0,7019871.630000003,-0.05799891400000001,0.6256025409999997,-30.323325080000004,0.0,0.0,0.0,-0.77,0.3500000000000001,-18.0,0.001549591061107,0.0393648454983258,0.0400634604362948,0.03054978633526,0.0362113524466399,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
385,2019-01-21,-0.000760631621569071,85483.0,-2047462.5600000024,0.05191659800000001,-0.18300026899999988,-43.62145962999999,0.0,0.0,1.1432670408204284e-05,0.0,-0.3500000000000001,932.0,0.0003357322535532,0.0183229979411999,0.0393648454983258,0.0287189453605559,0.0354978452045393,0.08,0,1,0.2499999999999999,0,1,1,0,0,1,0,1,0
386,2019-01-22,0.011721027485423906,-9488.0,-5849893.030000001,0.02844561200000001,-0.5219188119999996,35.41740476,20.799999237060547,-0.0094429052433528,-3.4080385411953436e-05,0.2999999999999998,0.20000000000000018,11.0,0.0012313836156336,0.0350910760113402,0.0183229979411999,0.0293264625171792,0.0354102244074368,0.05,1,1,-0.25,1,1,1,1,0,1,0,1,0
387,2019-01-23,-0.007129728137434916,90568.0,4679914.420000002,0.022100552999999967,0.41684726299999975,4.190499860000003,-1.279998779296875,-0.0018098704184774,4.530650116930784e-05,0.10000000000000009,0.44999999999999973,200.0,0.0004836336887564,0.0219916731686449,0.0350910760113402,0.0289753843550376,0.0344735335058308,0.03,0,1,0.3,0,1,0,1,0,1,0,1,0
388,2019-01-24,0.004409067053329001,-65765.0,4679914.43,-0.008382796999999997,0.4167120449999997,-3.508456840000008,-0.6300010681152308,0.0013216732779659,7.982591305804131e-05,-0.4500000000000002,-0.5999999999999996,1311.0,0.0005929982461827,0.0243515553134235,0.0219916731686449,0.0287857653473605,0.0332113291058058,0.17,0,1,0.1,0,1,1,0,1,0,0,1,0
389,2019-01-25,-0.0017501727015416563,9702.0,-7019871.640000001,0.027497186000000007,-0.6260834889999995,4.728027360000006,-1.4699993133544957,0.0027507696224427,0.0002141995633669,0.3999999999999999,0.2999999999999998,-994.0,0.0005639017126127,0.0237466147611146,0.0243515553134235,0.0289903175900491,0.0326199131943831,0.05,1,1,0.1999999999999999,1,1,1,1,0,1,0,1,0
390,2019-01-26,-0.0012111118600693555,-43793.0,3509935.8200000003,-0.052128432,0.3124146959999998,32.125066849999996,-17.420000076293945,0.0,-0.0003166842625905,-0.49999999999999956,-0.10000000000000009,-322.0,0.0005954490156505,0.024401824023023,0.0237466147611146,0.0267529409595817,0.0321927240225732,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
391,2019-01-27,-0.005476188809235762,-98052.0,-3802430.469999999,-0.03808181199999999,-0.33921611799999996,-22.607272599999995,0.0,0.0,0.0,0.2999999999999998,0.7899999999999996,12.0,0.0007907717053817,0.0281206633168879,0.024401824023023,0.0251466292193763,0.0315013150573891,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
392,2019-01-28,-0.02942031215318297,163560.0,1981548.3799999952,0.06877233399999999,0.2081217099999999,-68.97020867,18.8700008392334,-0.0004234869211419,3.426018269370173e-05,0.4500000000000002,0.3600000000000003,529.0,0.0006649395474644,0.025786421765427,0.0281206633168879,0.0262128326228373,0.0307641224583771,0.35,0,1,0.2499999999999999,0,1,1,1,0,1,1,1,0
393,2019-01-29,-0.01148584183870848,-43428.0,147752.63000000268,-0.03577698799999998,0.025664815000000285,67.20419113,0.2599983215332031,-0.0018505187706606,-1.1419313619552183e-05,-0.15000000000000036,0.4800000000000004,77.0,0.0005341288353588,0.0231112274740845,0.025786421765427,0.0245014256889436,0.0302397630431213,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
394,2019-01-30,0.012313245743119112,15012.0,-2890484.1300000027,-0.008301898000000002,-0.2609311560000003,-27.893494520000004,-1.4699993133544922,0.0102837373351489,-1.070304317724491e-08,-0.20000000000000018,-0.6000000000000005,422.0,0.0006152680141855,0.0248045966342046,0.0231112274740845,0.0249032718983093,0.0297374160015936,0.11,0,1,0.2499999999999999,0,1,1,1,0,1,0,1,0
395,2019-01-31,-0.008108729762323987,10478.0,5491919.840000004,0.065185294,0.49462056000000043,33.16905938,-1.0900001525878906,0.0069059728409085,0.0001609663788726277,-0.09999999999999964,-0.2400000000000002,-411.0,0.0006692263962749,0.0258694104353948,0.0248045966342046,0.0251201083443052,0.0293307673607868,0.08,1,1,-1.3877787807814457e-17,1,1,1,1,0,1,1,1,0
396,2019-02-01,0.010187498890770823,21501.0,867145.2400000021,0.027409245999999998,0.07769569500000006,-23.637002949999996,-0.43000030517578125,0.0015566938301689,-0.00029831912174920004,-0.5,-1.7399999999999998,135.0,0.0007927394414153,0.0281556289472513,0.0258694104353948,0.0257499675137533,0.0291779123738198,0.38,0,1,0.6000000000000001,0,1,0,1,0,0,1,1,0
397,2019-02-02,0.004889328590682562,-93618.0,-4046677.780000001,-0.12028504000000001,-0.3650905010000005,42.710389989999996,-16.139999389648438,0.0,0.0001145225768456,-0.20000000000000018,0.30000000000000027,-900.0,0.0010132981264276,0.0318323440297387,0.0281556289472513,0.0268114703718556,0.029278348923621,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
398,2019-02-03,-0.014229711763966818,-42617.0,-1734290.4800000042,-0.033209990999999994,-0.15664005000000003,-28.225038999999995,0.0,0.0,0.0,0.7200000000000002,0.3799999999999999,-408.0,0.00078735200628,0.0280597934112145,0.0318323440297387,0.0268027746710451,0.0291553946169439,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
399,2019-02-04,-0.00047876787362585466,92575.0,2601435.719999999,0.006136281999999993,0.23400448400000018,-21.9848506,15.729999542236328,0.0067681747307884,-0.0001719005104017,0.23999999999999977,0.7700000000000009,1680.0,0.0010453237164381,0.0323314663514999,0.0280597934112145,0.0277377810404841,0.0291341235877759,0.05,0,1,0.0999999999999999,0,1,1,1,0,1,1,1,0
400,2019-02-05,0.0044098852353948855,34718.0,0.0,-0.008330904,-0.0004014740000002348,13.461637369999991,-0.1599998474121076,0.0034247361390341,0.00021776618860165167,1.0200000000000005,3.15,4317.0,0.000890580710632,0.0298425989255635,0.0323314663514999,0.0286994055335525,0.0286156565664635,-0.05,1,1,-0.0666666666666667,1,1,0,1,0,1,0,1,0
401,2019-02-06,-0.01735660127047984,41360.0,4913823.010000005,0.044825662000000016,0.4421745100000001,-6.686307439999993,-0.18999958038330256,-0.001258516813543,5.6842049706448324e-05,-0.3600000000000003,-2.3100000000000005,-2044.0,0.0008672851297948,0.0294497050884186,0.0298425989255635,0.0293629924555831,0.0286984043070394,0.16,0,1,0.5,0,1,0,1,0,1,1,1,0
402,2019-02-07,-0.0025668400494981754,-41370.0,2890484.129999995,-0.049194669000000024,0.259803829,12.916322429999994,0.9900007247924805,-0.0042333652119588,-0.00013679403117826148,-0.41999999999999993,-0.5599999999999996,-1024.0,0.0010991611911765,0.0331535999731037,0.0294497050884186,0.03040359096097,0.0290231886504279,0.02,1,1,-0.0499999999999999,1,1,1,1,0,1,1,1,0
403,2019-02-08,0.07278873224602359,46562.0,-3179532.539999999,0.06316280900000001,-0.286860409,-12.145561749999992,-0.6500005722045898,0.0057478253361123,-6.799384529233852e-05,0.47999999999999954,0.27999999999999936,-1425.0,0.0027301637157152,0.052250968562461,0.0331535999731037,0.0338457823345714,0.0300054616470751,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
404,2019-02-09,0.002429862538754223,-130011.0,-3757629.3599999994,-0.02101325200000001,-0.33881218099999977,35.80229222,-15.720000267028809,0.0,0.0001020801485642,-0.2999999999999998,-0.4900000000000002,-997.0,0.0006255920724132,0.0250118386451937,0.052250968562461,0.0328714244224936,0.0288642719892781,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
405,2019-02-10,0.005714846333715054,-60831.0,-2276917.990000002,-0.029129972000000004,-0.26063938600000025,-11.956772489999999,0.0,0.0,0.0,-1.0299999999999998,-1.04,-72.0,0.0005424618273001,0.0232908099322489,0.0250118386451937,0.0321901410683556,0.0288688618871737,0.28,0,1,0.3,0,1,0,1,0,0,1,1,0
