,Date,BTCLogRets,ActAddresses,Hashrate,BTCFees,Inflation,Velocity,VIX,SP500Lret,EURUSDLret,GoogleBitcoin,GoogleCrypto,WikiBitcoin,RealizedVariance,RealizedVolatility,DailyVolatility,WeeklyVolatility,MonthlyVolatility,SentimentFinBERT,IsNegativeFinBERT,IsPositiveFinBERT,SentimentGenAI,IsNegativeGenAI,IsPositiveGenAI,ECB,FED,MonetaryDecision,PressRelease,Speech,Statement,Covid,NegGenAICovidECB,NegFinBERTCovidECB,SentimentGenAIPositive,SentimentGenAINegative,SentimentFinBERTPositive,SentimentFinBERTNegative
760,2020-02-02,-0.12961332337785353,-0.39030115179797575,-0.5675980521167463,0.0009571774723055059,-0.5211060261073207,0.2991262422381833,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,0.13032529393047143,0.01828095741211486,0.12126427317931125,-0.3862587158209493,-0.787438182091337,-0.8956339964549781,-0.7348711983373841,-0.7751270083561732,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,2020-02-03,-0.17464483410821266,1.7958647946871535,0.3439361940726322,0.06002885494463025,0.33299021565375475,-3.3140543304047734,1.4717928252481618,0.4964450132789506,0.32871854442368387,-0.10066018923957686,0.11061755498111196,0.04837464069555904,-0.29309345144343696,-0.4273985042399244,-0.7897175595315364,-0.710746063250915,-0.7566357190942892,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,2020-02-04,-0.3301097267293307,-1.1862919496330215,-1.1285421973039391,0.07804075790042915,-1.0456013692022108,3.322146795805371,-0.15887992017588476,0.6285731642280421,-0.3315393476595632,0.07653415401415888,0.20295415255010907,0.12480546989916967,-0.3695185523778138,-0.7113369774820135,-0.4294922442574233,-0.8296194807046169,-0.7490228467580586,-3.5399961789618164,1,0,-4.457810377062018,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
763,2020-02-05,1.1833825319523388,0.6084461106145586,1.886532618417872,-0.018890097204658292,1.775591250395619,-1.2677537401252656,-0.07525563672513161,0.35449032694277227,1.1473574519085483,0.17778806444486472,-0.034482812627311975,0.08437680734745284,-0.33664310873548475,-0.5790133437436239,-0.7135771169371876,-0.8425178913301308,-0.7425225589507987,0.9077450820149628,0,1,0.522353860447429,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0
764,2020-02-06,0.2583719556835296,-0.6029914956178143,-1.6894863607314654,0.1325851789292582,-1.5700967122971001,-0.43993558463831894,-0.01704659967212586,0.02441424313601482,-0.33274408498609503,0.12716110922951193,-0.04767375513716877,-0.02658068987477727,-0.30652830159921907,-0.4719036239275764,-0.581185256778654,-0.8368506358357646,-0.7584352361397434,0.22347719571084304,1,1,-0.1705385552060597,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
765,2020-02-07,0.131596045241123,1.035365413646242,0.2738181793442946,0.047400125788593504,0.2670700359205184,0.8082600260426173,0.04034257306785693,-0.2967098743585468,0.05164971323378503,-0.22722757727795953,0.12380849749096888,-0.009464905728794966,-0.3880430418372405,-0.7959999696793837,-0.4740203109040468,-0.8630813434385453,-0.8175995596778819,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,2020-02-08,0.2531992370367049,-1.6100927167694974,-0.006653897809385248,-0.14840748898576772,0.004344681911237167,0.2842409471119557,-1.2697706536879947,-0.00725132849241794,-0.8719046866279968,-0.1259736668472531,-0.21915600776530633,-0.1620314644093614,-0.3983312803638245,-0.8473857211362865,-0.7982837616002066,-0.8546315044174373,-0.8496128500965391,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,2020-02-09,0.5594077837360749,-0.1403845765138211,0.9749983722284947,-0.00225990704180422,0.9224503735582126,0.23997695998037175,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,1.4940889000440434,0.9205414250863152,0.29124171573251484,-0.3867351716448134,-0.7897149943826074,-0.8496960076882594,-0.855050517469232,-0.8911612313003644,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,2020-02-10,-0.6940194540255535,0.08012275959963391,-2.180312493014355,0.20840536126122144,-2.0286718756587527,-1.4091164116272816,1.2315781327786302,1.2412985575522244,0.2698549085288811,-0.7904524540487617,-0.41965833391512847,0.11831327591276258,-0.24919786802780539,-0.29288538116825974,-0.7919955457533254,-0.8302954006681318,-0.8991447083215963,1.1358343774496698,0,1,0.7388827403391439,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
769,2020-02-11,0.9420890593230514,1.886322988203772,1.8551708779499831,0.023593748215300497,1.7096710706623817,0.24541663880878187,0.010008297165102435,-0.30473664128682365,0.26786424584118496,0.190444803248703,0.15282857101265365,0.05545703413527585,-0.255776320005284,-0.3121161687844849,-0.2949097658590472,-0.7568248163633383,-0.8800013901274464,0.7937004342976096,1,1,0.6089654124041148,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
770,2020-02-12,0.18677968681794033,-0.6535799305536492,-0.41419950746869755,0.11829263532414552,-0.38926566664084566,0.7517885808743067,-0.11952737138957549,0.3193564747581656,-1.6238855363517548,0.19044480324870355,0.3559690856644472,0.06431002593492187,-0.3233881634507551,-0.5304879351889076,-0.31415046892090015,-0.7478944448935337,-0.8571579354829476,-1.1450585768973967,1,0,2.038056019689435,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
771,2020-02-13,-0.3128135927110653,-0.06861694581285116,-0.077137539986409,-0.03834742900495418,-0.06062013289832922,-0.261381960473748,0.032144086310760246,0.28659141955541834,0.8649912385126098,-0.25254105488563605,-0.19805049974953554,0.10119749176678028,-0.10845108601266526,0.06473533983892962,-0.532634828393253,-0.6491341163493493,-0.8670919121502538,-2.1714604063535763,1,0,0.7388827403391439,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
772,2020-02-14,0.2769954881704795,-0.766652672449422,-0.42955576911185567,0.0009249991832060617,-0.38926566664084683,0.08120306919316869,-0.040002253130806326,0.06855426687308677,0.2141231353793807,-0.3474665959144226,-0.1241812216943378,-0.46745968149714906,-0.36849740221826777,-0.7069159027825607,0.0628953453502118,-0.632739533941409,-0.9020868185605587,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,2020-02-15,-1.094863199312662,-0.04891440777293019,0.48673161567010886,-0.09894896622307478,0.4629198452728898,0.5808840097321732,-1.1230183036792294,-0.00725132849241794,-0.001410401617939652,0.0005937211911292795,-0.05031194363914006,-0.012120803268688772,-0.14760620506081817,-0.026327008944104533,-0.7091537627197725,-0.4816360292666194,-0.8815160255005708,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,2020-02-16,0.07870014410827716,-0.8401241389871775,-0.006653897809385248,-0.07048964600314009,0.004344681911238329,-0.8832502947027723,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.3791084429240184,-0.09252295967068164,0.0793601119943201,-0.31604829414012364,-0.5045816199320061,-0.028213955423875194,-0.429161521001309,-0.8894277466614303,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,2020-02-17,-0.6832872754963341,1.2252863149199456,1.0506007622064601,-0.004018332213567481,0.9874151883677801,-0.4385724928089589,-0.0014695686575197182,-0.00725132849241794,0.5356237156819424,0.05122067640648206,-0.07405564015688237,0.24756695618759447,-0.25400522421357274,-0.3069095626991234,-0.5067151557707837,-0.43174246064428956,-0.8673512118460829,0.3375218434281964,0,1,0.08929610066399915,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
776,2020-02-18,1.2289515836481093,0.10236556197803526,-0.5000394021687141,0.16835386737336003,-0.4542304814504144,0.9374680606529426,1.214361373137979,0.03843639082747832,0.8573054759197646,-0.1259736668472531,-0.02656824712139776,-0.03425328276780382,-0.2652048496794206,-0.340209561703488,-0.3089411782954889,-0.4369126269980819,-0.923062045624771,1.1358343774496698,0,1,1.38846938001429,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
777,2020-02-19,-1.3862822679025366,0.09610783763202262,-0.6410066956429256,-0.033505632943263135,-0.5851154759932183,-0.5755233990492026,-0.038362602691325735,0.20243150329047782,-1.0766267097623805,0.20310154205254127,0.13172306299688263,2.5221956492433115,0.4103039268493776,0.9790961264375703,-0.34225834686857426,-0.15909638934568032,-0.8334300665313293,1.1358343774496698,0,1,0.30582498055571405,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
778,2020-02-20,-0.07493475545446728,-0.2709706855561903,-1.0639085660333802,-0.0186817567762271,-0.9787258245453033,0.46915022870200057,0.09527223105533661,-0.27058192004675324,-0.11273563173049789,-0.024719756416547254,-0.15320129521602247,-1.9872232737697157,-0.25510874352534835,-0.3101510922458134,0.9777275788206405,-0.22808859770040818,-0.8166921790183536,1.8201022637537896,0,1,2.0380560196894355,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
779,2020-02-21,0.20048465220701817,0.022378214149299528,1.9668881460764092,-0.09398241557507185,1.8386453353578467,0.2667677783635294,0.12314691401902343,-0.8438706822501504,-0.0825387916350929,-0.15128714445492963,-0.07405564015688214,-0.478673471110034,-0.355987344277492,-0.6545147486068384,-0.31218437918349945,-0.21844495355246205,-0.7995295973547637,-0.004612099723863552,0,1,0.25169276058278484,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
780,2020-02-22,-0.08601345222257044,-1.1112612151476622,-0.42955576911185567,-0.05194558273776963,-0.38831030171717684,0.5334311537312587,-1.4017657588086119,-0.00725132849241794,-0.12949046818137364,-0.1512871444549299,-0.05822650914505416,-0.04399157374741444,-0.4328475913356836,-1.0571661436636623,-0.6567255903685376,-0.40815538923637246,-0.8291008314132884,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,2020-02-23,0.71416629882828,-0.3957121213644949,-0.4295557599916904,0.015837612975749954,-0.38831030171717573,-1.3165584358580054,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,0.07653415401415888,-0.05558832064308276,-0.011825703542033904,-0.35647114853887524,-0.6564844253665083,-1.05958459356364,-0.4361108154808663,-0.8279985860062916,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,2020-02-24,-0.8217408523745283,1.4025058945012474,-0.077137539986409,0.07031596422598012,-0.06157549782199919,-0.5188148260526174,2.050603894899255,-1.2123878807117914,0.2132319009960167,0.2284150196602178,0.07104472745154193,0.2936025135457538,-0.26976784798079206,-0.3540416097926394,-0.658696282698823,-0.4447847597342682,-0.8020979593844396,0.9077450820149628,0,1,0.7388827403391439,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
783,2020-02-25,-0.7944209637885625,-0.15231142737132045,0.1790273890783404,0.02180256321523024,0.20114985618727976,1.1503143820298245,0.22972685092845707,-4.291455167587631,-0.14638744077939786,-0.10066018923957658,-0.20596506525544953,-0.18977083871491893,-0.3070470574771647,-0.47365883435540523,-0.35609752679878626,-0.4693440908692695,-0.7866585633160162,0.9077450820149628,0,1,0.7388827403391439,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
784,2020-02-26,-1.47636057969579,0.35955183683247527,-0.5816446853052013,0.07391573295593135,-0.5191952962599807,-0.7447199374876967,-0.025245164615786825,-0.9328957439787217,0.38148652723733495,0.17778806444486472,0.08423566996139849,-0.016842398895166647,-0.12127128057233881,0.03549402166971709,-0.4757764263230757,-0.6429998635097487,-0.7543872465343073,1.1358343774496698,0,1,0.7388827403391439,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0
785,2020-02-27,-0.07437213974313853,-0.0053684942958092865,0.7656823397190184,-0.04726981836394332,0.7237344694348301,0.20963835402076292,0.949551298583722,-3.423457979592996,-0.346029554483425,0.07653415401415888,-0.08724658266673893,0.07257281828125815,-0.14698031011611287,-0.024828739470644318,0.033638950278993086,-0.5904905766266265,-0.7521825305790326,1.1358343774496698,1,1,0.8316808317213076,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
786,2020-02-28,-0.09822504006958678,0.009480693178722339,0.7656823397190184,-0.04319412166524362,0.7246898343585,0.24531779283106864,0.07641582097520457,1.5585386935213315,0.6531458861393254,0.10184763162183513,-0.07405564015688214,-0.05992695898677728,-0.12268682218251609,0.03223230613388542,-0.026714913438659543,-0.4641051120362206,-0.7227811408881155,0.9077450820149628,0,1,-0.5602905390111463,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
787,2020-02-29,-0.4906180372581038,-1.0173643711240765,-1.340689211372886,-0.05296805818067627,-1.2395404487072434,1.334095616479674,-3.2898701127159695,-0.00725132849241794,-0.7639097288174921,-0.37910844292401813,-0.1268194101963091,-0.32640201215612247,-0.3274745968290819,-0.5451992744796033,0.030375552993890706,-0.36988531135406927,-0.7250902488191542,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,2020-03-01,-0.13369767376390362,-0.05466614450680649,2.661416729317619,-0.06368526796124321,2.491159578224531,-0.97732325753379,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-1.2366024968840603,-0.1769449917337647,0.08467190707410771,-0.24281233717867784,-0.27449488021245083,-0.5473537528899091,-0.299585881892082,-0.7045004343434454,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,2020-03-02,0.9923824627364684,1.6050661598005604,-1.9726006776124767,0.14692791956255738,-1.8280452416880302,-1.7876797911207025,2.7384541034660277,4.702890334356566,-0.5485058469133854,-0.02155557171558769,-0.03712100112928332,0.25760034689385997,-0.34126343516147384,-0.5965056057698946,-0.2765097827116644,-0.3442077329309614,-0.6883754688438487,0.22347719571084304,0,1,0.41408942050157127,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0
790,2020-03-03,-0.39625118307471685,0.11623375306169031,0.2741956447682473,0.026364960143127735,0.26611467099684843,1.4318118733748033,0.2772780428449913,-3.7667027048791097,0.4349463475988399,0.022743014097846244,0.0367482769259143,0.29861920889888655,-0.25684002922546695,-0.3152537391413992,-0.5986865378620996,-0.3150556580674325,-0.6627214906445313,0.5656111388629029,1,1,0.522353860447429,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
791,2020-03-04,-0.05403019565957095,0.17353426856668058,0.9763194920921598,-0.013635103750840228,0.9205396437108715,0.13810088731542727,-0.39745496220593557,3.358048062083074,1.604662126265461,-0.043704864622304586,-0.026568247121397933,0.08673760516069177,-0.38156180683920266,-0.7653448399317592,-0.31728965701749823,-0.46243800341112273,-0.6810822563534071,-0.9169692814626901,1,1,0.522353860447429,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1
792,2020-03-05,0.8130356587312042,-0.6619958469595902,-0.28750344038701775,0.03864874999138675,-0.2583806720980418,-0.49129614850762443,0.6240725158508278,-2.0975424064716846,-1.4967442334226742,0.022743014097846175,0.01564276891014351,0.021520565569966107,-0.3525860406855683,-0.6407871265332905,-0.7676128259855375,-0.5757958785994762,-0.6772492534554339,-1.4871925200494565,1,0,-0.5602905390111463,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
793,2020-03-06,0.20508160757081742,0.12203712118456012,-0.568352982964649,0.06788374349211694,-0.5182399313363107,0.45336201207018073,0.18873457351610234,0.7479504805154013,-0.001410401617939652,0.0005937211911292795,-0.03712100112928332,-0.23757699443300742,-0.40384678858646667,-0.876535440938466,-0.6429908902962626,-0.7430409117243443,-0.6934137533859444,-0.23270139515857016,1,1,-0.2354972191735736,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
794,2020-03-07,-0.6875504236664659,-1.2641314316796275,0.13377087347943167,-0.11606812314335038,0.13427431153037342,0.9657455888063189,-3.4399016854171314,-0.00725132849241794,-0.001410401617939652,-0.043704864622304655,0.005090014902258181,-0.36535517607456497,-0.34265712529799375,-0.6018450835587944,-0.8788607571640814,-0.7534657207543248,-0.7004735272144487,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,2020-03-08,-2.2677267209721834,-0.2832176510254494,0.06355849239510451,-0.04532549363725153,0.07026486164447468,-1.2075463320103466,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,0.5448334897561744,0.3269490121427624,-0.0543200641803348,-0.152244847994125,-0.0374771311730279,-0.6040287687000555,-0.7098461695356774,-0.6592626642703946,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,2020-03-09,-0.6650481902233444,1.600914996125483,-0.14305528969578665,0.10847811160372794,-0.5191952962599807,-1.170649519944838,4.463409212036992,-5.159303785402319,-0.05793702162090647,0.7821473423281414,0.22669784906785115,0.6143759164195945,0.1388868873884767,0.5508253561391075,-0.03936982668569885,-0.4986971654608422,-0.5832972718691161,0.10943254799348978,0,1,-0.2354972191735736,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0
797,2020-03-10,0.021866799198522163,-0.020424207326314926,-1.0578279882142139,0.06457383454885066,-1.1726649040503347,1.4223447245328085,-0.5884789686925808,2.966140328639692,0.28151035426227805,-0.5752878943835112,-0.13737216420419449,-0.07674764340610472,-0.13545047264663984,0.0025135326121032,0.5492359909653725,-0.440216879313339,-0.5402551647776008,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,2020-03-11,0.07026510170602461,-0.8136578889891076,-0.9822429703281498,0.1175788251199189,-0.8449747352314884,-0.3861753389041591,0.5396286808333092,-3.734050671112914,-0.0874433495793658,-0.20507828437124234,-0.05822650914505416,-0.19272183598146758,-0.1622593639879956,-0.06183349180802017,0.0006414563928430861,-0.31074619871345793,-0.5277020190290306,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
799,2020-03-12,-11.417751438577945,1.8670541538313963,2.3947961210994664,0.030294914268280317,2.0965938647487756,-0.37314832578496937,1.7669372538917372,-7.248463651755272,0.19328614714160622,1.3580289579027822,0.384989159186132,0.5550608713619662,10.150328552007588,7.2609958176471885,-0.0637387455255024,1.143458084506743,-0.11625167859179954,1.1358343774496698,1,1,0.7388827403391439,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0
800,2020-03-13,3.0428366569952674,-1.2711429743049454,-1.9578320373748117,0.5482885292945964,-1.6952495172978852,0.6150789927750983,-1.4476770657259725,6.572417988012205,0.2727882859225469,1.7693729690275253,0.47996394525710034,0.4092816063944618,22.58558170725609,11.435288114849179,7.26286623434469,3.4092640014186597,0.5338539369338465,-0.004612099723863552,0,1,-0.5602905390111463,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0
801,2020-03-14,-2.1909394533578515,-0.13987858890168478,0.21848203821425968,-0.44125515551451255,0.20019449126361094,0.6229041687199838,-4.742636524288603,-0.00725132849241794,-0.6106668258337967,-2.0561263344325873,-0.6122460945590367,-0.8841404955338218,1.3342590355491086,2.076232904935705,11.439310807840995,3.902123968489089,0.6431394406251314,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
802,2020-03-15,0.9648955248049447,-1.4802604260064334,-0.6820617131764553,0.01822929651571792,-0.5832047461458795,-0.21235551683322595,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.5341534932710368,-0.3537036213658447,-0.08323983739251181,1.7033012748665444,2.4309115904566774,2.075430043981773,4.356393780378817,0.8136189202155149,2.9605487409273223,0,1,1.38846938001429,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0
803,2020-03-16,-1.6348950930753499,0.990167295721329,-0.006653897809385248,0.10425606706906423,0.004344681911238329,-1.118218138888949,6.777833469955212,-6.1712701987297995,-1.8806649283174408,0.9466849467780389,0.16338132502053893,0.19533430456968295,4.148582133714757,4.25774618785431,2.4302916027834343,5.038596795713293,1.0463744081099011,1.4779683206017296,1,1,0.7388827403391439,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
804,2020-03-17,1.8570260967535257,0.4177094333947577,0.2935273575182752,0.0523935458561929,0.26611467099684843,0.891486713449828,-0.5573247502902395,5.140353998574209,1.822305021160415,-0.6164222954959857,-0.2191560077653062,-0.08914183192560915,1.0155761467532032,1.739365501216544,4.2580681209948645,5.358238272821214,1.1682889933654614,2.1622362069058494,0,1,1.1719405001225744,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
805,2020-03-18,-0.12839842811314559,-1.363170762046966,-1.7326961049992324,0.1306280340521183,-1.4984443430218426,0.004621261686154711,0.04280154051441023,-1.9637740024193717,-0.5456619388247631,0.08286252341607787,0.0974266124712553,0.006765579237222738,0.9399531379620054,1.6542395707155928,1.7383889505265486,5.674055704845025,1.2748390457134704,2.048191559188496,0,1,1.1719405001225744,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0
806,2020-03-19,3.374269096577254,0.7900337057047105,0.5186632944539371,0.14441029784049222,0.4629198452728898,-0.1493609765256809,-0.3663005874304659,0.8087196971850947,8.790360296463733,0.0005937211911292795,0.0710447274515418,0.060473729488408595,0.9021109365180213,1.6107827183488839,1.653219128867719,4.634218980886692,1.3808372719718665,2.732459445492616,0,1,0.9554116202308588,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
807,2020-03-20,-0.1347157166084233,0.25735266545873425,0.14343672894242923,0.08943596673928697,0.13522967645404338,-0.054467677271161606,-0.49009744035367936,-6.614063405614116,-8.7213755672089,-0.08167508103381932,0.04466284243182834,-0.05402496445367993,2.1246201046384914,2.8006619286656225,1.609739870031478,3.04514592324201,1.479803703578632,3.5307719795140886,0,1,1.226072720095503,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0
808,2020-03-21,-0.0130435130580244,-1.0012966828692984,1.119025802373208,-0.36133474027392953,0.984549093596769,1.0935364709154842,-5.415729644340356,-0.00725132849241794,0.5265747070193179,-0.4518846910460885,-0.07405564015688225,-0.16557266112921978,0.9041888094805354,1.6131843547829394,2.8002325852575822,2.9599288032922697,1.5842993225359108,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
809,2020-03-22,-1.4131533824341729,-0.5943690536558992,0.21848203821425968,-0.10872926761140075,0.20019449126361094,-1.0282744699287056,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.48669072275664355,0.005090014902258181,-0.028351288234706472,0.5527236974084865,1.1770908273857934,1.6121427447557146,2.7291819532549657,1.6838112192487915,0.7937004342976096,0,1,0.7388827403391439,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
810,2020-03-23,2.562354172971291,0.9053988812717949,-1.1323335943439117,0.21123794320756809,-0.9749043648506223,-0.6940176549725605,5.047959175506113,-2.9073879666688685,3.176039534909911,0.17145969504294573,-0.1268194101963091,0.08437680734745284,0.918007275735664,1.6291098552909433,1.1758243663672403,2.2454209792007327,1.8297577173672008,1.3639236728843762,1,1,0.7388827403391439,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
811,2020-03-24,1.0349710883734502,0.7108724600998708,1.4942523678847175,-0.11560784351627902,1.3112838974919454,0.27389147043202416,0.005089033100403245,5.28268841957448,-3.2320677357442187,0.08602670811703751,0.34805452015853316,0.22543447668847943,0.559259241267566,1.1858333826790524,1.628076456494456,2.1435517196470992,1.9298516141261575,-0.3467460428759235,1,1,0.08929610066399915,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
812,2020-03-25,-0.32577610749155667,-1.5352994866735081,-3.008466428285575,0.23125646739607003,-2.6076230194028374,0.7194751542312416,0.18545542901027,0.881018271070156,0.6940959620777336,-0.22722757727795923,-0.14001035270616588,0.05014523905548824,0.40445471257463617,0.9706325560894628,1.184571429345436,2.0177441322037075,2.001821715386653,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
813,2020-03-26,0.2127449939146776,3.1220273472630913,3.288855789349548,-0.0875798400909051,4.444880847129902,0.03806307348244295,-0.24332406793966055,6.175950444137032,0.2733005724629074,-0.17027225266068718,-0.1268194101963091,-0.06081225816674188,-0.1079221427373167,0.06593046071193152,0.9692596446329819,1.7334373136201149,2.0311378273825595,0.5656111388629029,1,1,0.08929610066399843,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
814,2020-03-27,-0.98412245539217,-0.8463302319441967,-0.42976315256298303,-0.1768414926945524,-0.3223901219839381,-0.6264448730710739,0.37074038530575754,-0.7031253826237681,0.011610043959157068,-0.05636160342614292,-0.021291870117455296,-0.05313966527371533,0.09716168739088993,0.47699561610253227,0.0640910824307384,1.305801484039099,2.055124793593861,2.2762808546232023,0,1,0.7388827403391439,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
815,2020-03-28,-1.0058905903528883,-1.8621055264467883,-1.2681467072608619,-0.13566249045827436,-1.3016391687458,1.0496349100043554,-5.374737366928002,-0.00725132849241794,-0.9314407873731283,0.029071383499765308,0.08423566996139861,-0.10625761607159145,0.11163232382242294,0.502900481251784,0.4753681841169922,1.1014704392755355,2.083796542792072,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
816,2020-03-29,-1.325053103785574,-0.37018556264610675,1.002540349204585,-0.11921860058023274,1.0495139084063365,-0.3348224046902541,-0.0014695686575197182,-0.00725132849241794,-0.001410401617939652,-0.1323020362491724,0.0974266124712553,0.04158734698249709,-0.14175841054906305,-0.01238527433667253,0.5012864058841323,0.8825652562134237,2.0813724509911036,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
817,2020-03-30,2.0700802477289906,1.8558604686976048,-0.2589524602468903,0.05633848279083146,-0.2574253071743718,-1.6138324425098711,4.6782089708550325,3.2073343189334973,1.6538143474623783,0.0005937211911292795,-0.16639223772587936,0.09175430051382452,0.011107252380597107,0.3155458621921071,-0.014265032420719853,0.6408235634154736,2.1281370941322355,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
818,2020-03-31,-0.036663756806364696,0.47571213579005955,0.7502417895031311,0.03667657293483915,0.7877439193207276,1.0080847001205606,-0.2916949677960887,-1.4332929913883226,-0.7277815612422586,-0.024719756416547185,-0.07405564015688214,0.030668657096266993,-0.2405970674812406,-0.26817627471031663,0.313835186280813,0.3732349588491573,2.1284803866108852,1.2498790251670227,0,1,0.7388827403391446,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
819,2020-04-01,0.7611685552933177,0.0755172397014134,-0.38510174602572617,0.006726885700634144,-0.3873549367935069,0.4413788598717548,0.2871161018550043,-1.3745829191612298,-1.6402875071542808,0.5574902285600125,0.2820998076092495,0.5196489041633822,-0.06859063093132649,0.15245514968294044,-0.27018791931960123,0.22266171516032282,2.169171737584871,-0.004612099723863552,0,1,1.38846938001429,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0
820,2020-04-02,0.5198995268443929,-0.26670593282532695,-0.006653897809385248,-0.041576319342029724,0.004344681911238329,-0.6077571592772876,-0.5056747059279785,3.370526695985947,1.902252517022301,0.17778806444486486,0.03147189992197154,-0.18859043980829945,0.5885909441727452,1.224731544702142,0.15066038376324148,0.43592162265751433,2.252839781902845,-0.004612099723863552,1,1,0.08929610066399915,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
821,2020-04-03,-0.16570962387944888,-0.49318185750643095,-1.331221342854148,0.06016095474942345,-1.3656486186316976,0.5357058977220286,-0.3384261390264719,-1.3005255182770952,0.41702206742711867,-0.10066018923957686,-0.08724658266673882,0.0020439836107448606,-0.04376761521060138,0.2048739046362012,1.2234896473651005,0.38584171522814215,2.3055521719303904,3.3026826840793824,0,1,1.38846938001429,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0
