Time;BTC / Price, USD;BTC / Addresses, active, count;BTC / Hash rate, mean;BTC / Fees, transaction, mean, USD;BTC / Issuance, continuous, percent, annualized;BTC / NVT, adjusted
2020-11-03;13996,9154;1029970;123534519,5;12,01391097;1,723165;35,75331108
2020-11-04;14129,1482;1175181;132689483,1;9,090230463;1,95713;53,87737775
2020-11-05;15606,46683;1071518;122675182,5;12,97371264;1,809305;41,9426586
2020-11-06;15618,97247;1080743;127682332,8;10,68420777;1,883035;53,84143692
2020-11-07;14866,3563;1055012;121840657,4;7,437258925;1,796895;88,50520424
2020-11-08;15500,00071;920529;115164457;5,955396157;1,698345;102,354417
2020-11-09;15319,81997;1188873;154387134,4;6,745236134;2,276505;61,90366878
2020-11-10;15319,27568;1026623;122675182,5;7,768952083;1,80894;60,70604711
2020-11-11;15731,24111;1004339;122675182,5;5,227790425;1,808575;65,30019314
2020-11-12;16289,8149;1064270;133524008,1;5,204143272;1,968445;57,82944262
2020-11-13;16330,06277;999523;115998982,3;5,438681908;1,710025;72,35248764
2020-11-14;16102,01002;915336;118502557,1;3,328152121;1,746923325;116,574253
2020-11-15;15986,75499;845204;125178757,6;2,727865685;1,845075;121,7177416
2020-11-16;16743,05394;1041491;135735925,2;4,531229943;1,96808;78,40972492
2020-11-17;17682,16919;1142716;137334451,2;4,607336237;1,931215;68,20413264
2020-11-18;17804,69002;1197076;147831351,6;4,846492091;2,078675;52,4644453
2020-11-19;17818,66866;1052034;119839616,5;5,34064211;1,684972933;83,59396212
2020-11-20;18663,78185;1177776;146956610,3;4,034161924;2,066127249;55,53787154
2020-11-21;18706,58934;1007240;147831351,6;2,832963028;2,078307263;102,4476077
2020-11-22;18482,69263;875364;152205060,2;2,163001142;2,13963;132,6855953
2020-11-23;18373,25776;1014814;128587033,6;3,586866624;1,80748;76,70906967
2020-11-24;19150,25105;1052398;118964874,6;5,018688211;1,672065;60,64052978
2020-11-25;18748,39371;1127776;135584967,6;5,059328969;1,905746833;65,66674523
2020-11-26;17113,71687;1115848;131211259,2;5,499732809;1,84417794;54,27887901
2020-11-27;17101,60302;1099990;134710225,7;4,461211162;1,893255;56,3900633
2020-11-28;17745,37731;1038684;134710225,7;3,373294404;1,893255;116,34448
2020-11-29;18190,86688;875712;135787629,3;2,777741315;1,84398;104,5664943
2020-11-30;19664,40761;903580;107610727,9;5,692105013;1,38919;59,09323104
2020-12-01;18820,60779;1179012;144750713,7;7,322500507;1,868435;48,47954169
2020-12-02;19214,87223;1015318;124752259,8;7,54656498;1,610015;73,90078021
2020-12-03;19470,31121;1165469;149512250,3;8,23273395;1,929755;73,93637177
2020-12-04;18732,96709;1070208;137132255;6,339734646;1,769885;71,96726645
2020-12-05;19114,63313;1077064;137132255;4,817178118;1,76952;131,3164999
2020-12-06;19356,31368;906549;129513796,4;3,491306982;1,671335;146,1964969
2020-12-07;19182,17683;1017188;142846099;4,356499808;1,84325;80,25242756
2020-12-08;18340,97814;1057637;137132255;4,038751419;1,76952;68,32004164
2020-12-09;18574,69674;1059284;132370718,7;4,197161944;1,707863653;66,23710076
2020-12-10;18294,84695;995137;123799952,5;4,259399286;1,59724;71,53641282
2020-12-11;18061,76003;1078069;131418411,1;4,224699742;1,695425;79,56791898
2020-12-12;18813,28377;962538;125704567,1;3,10357668;1,621695;103,5287067
2020-12-13;19156,08251;938739;148342069;2,69164062;1,91625;71,97806576
2020-12-14;19286,7513;977389;134574370,8;3,677902525;1,781164048;77,01930529
2020-12-15;19432,58846;1047043;129933875,8;4,228131229;1,719515;66,39528889
2020-12-16;21370,72032;1098912;132718173,8;5,655435871;1,75638;65,30764827
2020-12-17;22789,26742;1066159;119724785,6;12,1689674;1,584402147;52,14835121
2020-12-18;23048,76456;1194851;145711560,8;11,95775684;1,928295;44,53257595
2020-12-19;23856,77352;1158142;146639659,6;8,072464975;1,940379895;98,62858228
2020-12-20;23528,55061;1075417;140142965,9;6,140246035;1,854319465;100,512197
2020-12-21;22937,41834;1126710;126221478,8;11,88486621;1,669875;59,19399414
2020-12-22;23756,88877;1095221;132718173,8;9,833807136;1,755912545;42,04472878
2020-12-23;23307,2709;1138302;142927263,4;9,855040463;1,891065;47,60188947
2020-12-24;23707,63304;969168;116940488,2;9,324174549;1,54687;66,12727778
2020-12-25;24669,16432;1021183;133646272,3;7,306476454;1,76806;113,1063551
2020-12-26;26478,06811;957062;127149578,5;6,801158746;1,68192;95,97971821
2020-12-27;26430,8566;1049825;137344635,4;7,792538159;1,816874735;76,83943695
2020-12-28;27039,34902;1154354;147934525,7;8,834168484;1,964065;46,73722136
2020-12-29;27231,20346;1146131;140537799,4;8,530910863;1,86588;54,78586031
2020-12-30;28844,61368;1221579;159029615,1;9,091743463;2,11116;55,43448125
2020-12-31;29022,67141;1193822;153482070,7;9,410101754;2,037400581;58,06002461
2021-01-01;29380,69373;1001890;137764026,7;5,470000963;1,828659527;75,40640422
2021-01-02;32022,68106;1140633;139613208,6;8,820429927;1,853105;49,98816687
2021-01-03;33277,83531;1184688;146085344,1;7,86560051;1,93888;74,18323339
2021-01-04;31802,14671;1270082;159954206;9,393835956;2,12284;58,16138312
2021-01-05;34013,17417;1230529;145160753,6;10,9371879;1,92647;62,99039722
2021-01-06;36643,27772;1344921;163652569;11,81192274;2,17175;56,48855598
2021-01-07;39215,65115;1292297;155331252,4;11,97536842;2,0611623;48,30186094
2021-01-08;40775,40456;1237271;136839436,2;15,4568259;1,815875;48,6073758
2021-01-09;40370,68235;1094947;134307072,2;13,69402358;1,70528;79,88580707
2021-01-10;38329,34017;1177151;162879650,9;10,59776991;1,95056;87,10192511
2021-01-11;35269,51372;1211948;157757649,3;14,54309197;1,888875;54,22000853
2021-01-12;33712,46855;1202314;151611247,7;16,38296643;1,815329435;53,9940792
2021-01-13;37296,54753;1163164;155708849,3;15,97464916;1,864297141;66,68539012
2021-01-14;39045,51834;1167975;150586847,1;16,38308283;1,802735;51,93213049
2021-01-15;36710,31742;1209589;158782049,8;15,5615171;1,90092;58,19714238
2021-01-16;36177,2611;1115276;150586846,6;10,28321754;1,802735;104,7588135
2021-01-17;36069,93947;1002014;136245242,4;8,652769454;1,63082;108,1574394
2021-01-18;36594,2964;1077578;148538046,4;9,942728333;1,777915;86,70307712
2021-01-19;36250,14619;1095890;152635647,7;10,89211336;1,826825;54,37299594
2021-01-20;35515,48001;1107233;144440445,2;10,72172327;1,72864;68,23092118
2021-01-21;31022,95103;1059467;132147640,8;13,01912097;1,581590516;65,78191216
2021-01-22;32986,43576;1115180;144440445,2;11,55817249;1,72864;66,60222119
2021-01-23;32036,28227;1128728;160859266,7;7,74185968;1,9126;119,7742419
2021-01-24;32216,10429;1004162;143884925,7;7,422576309;1,703944867;146,5714385
2021-01-25;32419,70595;1121794;144920068,4;10,43241554;1,716122763;83,75222817
2021-01-26;32640,63914;1182517;166658079;7,989026276;1,973555;72,34363674
2021-01-27;30358,93472;1106142;146990355,4;7,797812114;1,74032;64,26947151
2021-01-28;33511,2876;1097896;150095785,5;8,928846986;1,777185;63,79594878
2021-01-29;34166,14943;1208741;157341788,9;17,01401092;1,86296;48,8986832
2021-01-30;34349,9171;1087755;140779494,7;15,16217751;1,666678732;91,39405529
2021-01-31;33157,83257;1063553;149060642,1;11,34657365;1,764775;106,8508205
2021-02-01;33570,27185;999221;123182058,4;15,53765168;1,458215114;66,65080704
2021-02-02;35596,14891;1202183;158376932,3;14,29640512;1,87464;80,51833074
2021-02-03;37578,37321;1187019;155271502,2;14,7976569;1,837775;78,467204
2021-02-04;37129,20294;1226684;165622935,5;16,74234252;1,960320684;62,34028388
2021-02-05;38045,41361;1257476;174939225,7;15,33584875;2,070645;66,52770432
2021-02-06;39341,72708;1147256;169173097,3;13,61982256;1,948005;97,04291172
2021-02-07;39003,01218;1159518;166219497,5;11,52123815;1,911002213;108,4671167
2021-02-08;46121,93407;1249543;172612555,6;18,79893573;1,984505;58,01888427
2021-02-09;46548,16199;1174227;152367873,9;25,31285216;1,751572731;50,6391951
2021-02-10;45078,12835;1191329;152367873,9;22,50759174;1,751635;67,44632962
2021-02-11;47892,84092;1052110;137450738,2;29,54078321;1,580085;79,16895936
2021-02-12;47525,20914;1157108;151302363,4;27,49808601;1,739225;64,82499097
2021-02-13;47208,62503;1217682;167285007,9;20,02495456;1,92282;138,541713
2021-02-14;48829,82751;1122976;157695421,5;17,65393584;1,812225;141,3717242
2021-02-15;48110,24173;1140491;161957460,3;18,62155017;1,861135;100,8752318
2021-02-16;49140,38266;989854;128926662,3;20,12052968;1,481535;87,97135677
2021-02-17;52224,93911;1134666;147040324,6;23,4991336;1,689585;65,32751506
2021-02-18;51650,06995;1138881;145974815,7;23,98216048;1,67754;72,22851578
2021-02-19;55820,5044;1248515;163253417,2;26,39584192;1,87318;65,27245281
2021-02-20;55861,82057;1187083;157667240,3;25,61432058;1,787405;89,91703736
2021-02-21;57500,71611;1047141;152267677,6;24,28370243;1,726085;81,52316031
2021-02-22;53952,15334;1094544;143628376,1;25,25931915;1,6279;69,99707714
2021-02-23;48560,48904;1054613;137148899,9;30,97382233;1,554535;53,52364885
2021-02-24;49567,34569;1230122;171706104,5;26,04466612;1,946165838;63,87302758
2021-02-25;47568,13117;1217040;168466365,6;22,60723002;1,909315;57,65965288
2021-02-26;46231,76758;1114180;150107852,2;21,9808939;1,701265;74,2775886
2021-02-27;45834,51336;1202477;169546279,1;14,85084067;1,92136;115,7894862
2021-02-28;45359,46416;1033508;141468550,7;14,85159576;1,603131392;131,599169
2021-03-01;49634,44711;1073523;140388638,8;22,16128429;1,590824432;68,65698719
2021-03-02;48304,70549;1119669;154427503;18,58040497;1,749822958;83,99425512
2021-03-03;50690,46718;1185450;164146716,4;20,35272948;1,859675;75,40746203
2021-03-04;48472,79548;1042797;138228813,4;18,62373275;1,566128094;80,39328478
2021-03-05;48800,81736;1154593;160906977,6;17,58439852;1,822979944;60,91340246
2021-03-06;48970,52449;1147083;162185767;13,28178565;1,859589481;114,8780261
2021-03-07;51086,46818;1043256;155665152,1;13,75349896;1,785945;134,1022478
2021-03-08;52088,47513;1164249;165260949,1;16,23754035;1,896175;82,68460554
2021-03-09;54739,13525;1088598;149267953,5;19,42363475;1,712526637;66,21485246
2021-03-10;56116,04091;1165773;158863750,6;17,90775098;1,822445;88,59609186
2021-03-11;57847,25494;1084417;140738357;22,1248396;1,614515925;79,35232149
2021-03-12;57334,64153;1186618;159929951,1;20,85432917;1,834584973;80,49250578
2021-03-13;61288,79413;1104466;152466553,6;25,80809832;1,748715;99,63385467
2021-03-14;59905,61847;1155175;167393348,6;17,29295488;1,9199;106,6126895
2021-03-15;56121,12192;1167577;157797551,6;21,60494831;1,80967;69,99167384
2021-03-16;56500,44603;1161912;158863750,6;19,40507819;1,82208;80,58705686
2021-03-17;58683,06598;1110541;145003154,5;21,44748696;1,662948614;92,43448419
2021-03-18;57731,47984;1219716;162062350,6;23,77440071;1,85858;92,01868212
2021-03-19;58168,12192;1158820;158461331,3;21,1633078;1,80967;104,8028982
2021-03-20;58247,88471;1124513;167389188,3;16,86159766;1,88267;141,5894953
2021-03-21;57447,93302;1112554;169563074,1;14,88418497;1,907110145;146,8825244
2021-03-22;54453,13735;1144113;164128360,5;15,50825352;1,845805;93,54410801
2021-03-23;54563,61195;1234149;174997789,2;14,34586485;1,96808;61,93645917
2021-03-24;52595,41132;1153475;165215304,2;14,23494807;1,85785;77,61789175
2021-03-25;51547,1249;1218346;167389188,3;13,62287417;1,882305;63,21968379
2021-03-26;54817,85711;1085835;147824218,2;14,99432846;1,66221;68,12211105
2021-03-27;56019,83731;1149403;172823903,5;13,04589971;1,94326;136,7450861
2021-03-28;55713,03814;1063472;172823903,5;12,83906964;1,94326;167,6230246
2021-03-29;57571,23335;1115525;164128360,5;15,57935146;1,845075;80,01445278
2021-03-30;58684,54839;1154381;158693646,9;17,51029555;1,78412;84,04343407
2021-03-31;58792,19483;1234495;170650017,7;17,90810254;1,918354736;84,03874313
2021-04-01;58818,9771;1145125;157606703,3;17,08808923;1,77171;81,05076303
2021-04-02;59031,53402;1103476;160833893,9;17,57486831;1,71039;87,43124441
2021-04-03;57282,38962;1020968;150672055,4;16,91033424;1,600525;120,4798444
2021-04-04;58202,19939;1032167;167924581,4;15,74602302;1,783612139;141,2600332
2021-04-05;58755,85253;1229289;179426264,3;19,42879776;1,905665;90,12902258
2021-04-06;58084,06642;1180036;165624244,5;19,83280448;1,758935;63,7000456
2021-04-07;56266,83468;1246138;180576433,6;17,93674156;1,91771;69,8727416
2021-04-08;57963,3446;1092604;154122561,6;19,2212247;1,63666;69,49714997
2021-04-09;58051,76256;1222362;174825592,1;20,56773947;1,856449605;78,26914826
2021-04-10;59651,55899;1163952;180576433,6;18,00701611;1,917345;84,00361229
2021-04-11;59932,93065;1043812;166774412,1;14,80223521;1,770615;127,4663757
2021-04-12;59905,93637;1126723;165624244,5;18,92308718;1,75857;68,78373733
2021-04-13;63445,63831;1178027;163323907,6;21,05189725;1,734115;60,18852497
2021-04-14;62869,49559;1149773;155272729,2;28,94197229;1,648421578;62,52823371
2021-04-15;63231,16299;1366494;198624496,4;27,4783665;2,10021;67,96379167
2021-04-16;61571,11009;933121;120743465,9;40,69542521;1,257425;65,85587084
2021-04-17;60280,87618;828375;106676264,9;50,40445742;1,11106;112,9016979
2021-04-18;56389,55798;1057891;145361065,2;44,05941723;1,513857612;57,80354228
2021-04-19;55798,13708;884672;113709865,4;58,57855825;1,18406;79,03439461
2021-04-20;56474,37376;1126908;150050132,2;60,94996788;1,562574162;61,49945226
2021-04-21;54025,79957;918079;118398932,4;60,78658813;1,23297;56,21432171
2021-04-22;51882,05981;1114976;167634132,6;56,7153925;1,745545851;50,89337986
2021-04-23;50954,91006;1114180;158255998,6;46,12438459;1,647975;41,2260003
2021-04-24;50279,94845;1125210;169978664,4;28,94214392;1,769885;75,43388443
2021-04-25;48946,94074;1026103;165289599,1;23,32762249;1,720975;76,95925565
2021-04-26;53943,34998;943203;133638399,3;37,85258811;1,39138;61,91971711
2021-04-27;55027,03098;1092574;166461865;29,75806809;1,73302;70,77262391
2021-04-28;54787,37871;1113474;166461865;27,15810363;1,73302;75,66650377
2021-04-29;53567,08119;986056;143016531,7;29,74526452;1,488835;61,99109307
2021-04-30;57741,44442;1122022;169978664,4;28,60280191;1,769155;70,64180667
2021-05-01;57863,59039;1040203;158215613,5;21,976013;1,696155;150,6815124
2021-05-02;56572,59684;1248724;189527186,2;20,30333928;2,25716;199,0073771
2021-05-03;57243,04161;1268856;181331416,8;22,50395695;2,15934;74,12800711
2021-05-04;53724,10893;1293836;185429300,7;17,44529265;2,20825;66,40084561
2021-05-05;57342,02566;1208973;160841991;18,56677449;1,915155;68,42286545
2021-05-06;56527,35298;1228892;174160118;19,86088547;2,073671617;68,39360142
2021-05-07;57341,06845;1187763;176209059,2;19,50112397;2,09802;60,95775846
2021-05-08;58736,1259;1169650;175184588,6;18,54945592;2,08561;99,21051398
2021-05-09;58288,42563;1234486;190551658,3;16,26305364;2,268475;123,4304357
2021-05-10;55902,92774;1315147;184404830,1;18,73307109;2,19511;73,06401554
2021-05-11;56612,10265;1258920;176209059,2;14,87199937;2,09729;78,16141218
2021-05-12;50972,35508;1245595;176209059,2;13,04994235;2,097329712;52,33059774
2021-05-13;49368,61447;1187747;186999513,9;12,88422101;1,96297;53,32106357
2021-05-14;49997,3959;1066269;166839066,1;13,6757877;1,63374;52,41915848
2021-05-15;47047,96333;953308;153143321,7;12,54063463;1,499785;63,59218805
2021-05-16;46022,50371;971649;164348930,6;11,1650594;1,609285;76,65294012
2021-05-17;43492,39548;962984;150653186,2;13,23473595;1,474965;54,08491731
2021-05-18;42789,80939;856695;124506764,3;13,13518779;1,2191;57,17860988
2021-05-19;37642,52;1031147;155633457,2;17,7382847;1,523875;32,86454764
2021-05-20;40799,40215;943686;139447577,4;23,77707558;1,3651;43,08951199
2021-05-21;37174,3311;942736;136957441,9;21,69419614;1,340645;51,44343348
2021-05-22;37643,4198;918673;144427848,4;16,81531562;1,41401;70,83786202
2021-05-23;34774,20722;957018;148163050,7;14,44763987;1,45051;66,27174851
2021-05-24;38630,40912;975836;156878524,1;16,0146224;1,535555;48,72825559
2021-05-25;38269,77107;968674;153143321,7;14,17320972;1,499055;49,74702046
2021-05-26;39194,8589;933622;151898253,1;13,20670771;1,486645;65,77554205
2021-05-27;38510,85704;864432;145672915,2;11,76968813;1,42569;61,16456367
2021-05-28;35596,71795;972164;148163050,7;11,29305877;1,450145;56,49471857
2021-05-29;34681,81837;863265;144427848,4;8,160631862;1,413645;78,08882663
2021-05-30;35652,16877;990443;150864303,4;7,188546789;1,754555;79,27326127
2021-05-31;37312,9749;977895;147526659,5;7,627518328;1,718055;90,56371614
2021-06-01;36661,37812;914351;148572947,2;7,320910596;1,7301;78,91231006
2021-06-02;37639,45567;1090605;173683868,4;7,568541747;2,022363822;93,76390984
2021-06-03;39160,15041;1015474;153804388,7;7,771723451;1,79069;86,69319812
2021-06-04;36884,37356;907519;137063775,1;6,558410462;1,595813726;99,02001196
2021-06-05;35409,56724;762659;137063775,1;5,322412051;1,59578;105,4144557
2021-06-06;35720,60435;737174;156943254,8;4,362200204;1,82719;58,40630415
2021-06-07;33724,90775;910652;139156352;5,039850214;1,619953476;40,58900306
2021-06-08;33475,04892;998834;155896965,6;4,631273019;1,81478;48,97631583
2021-06-09;37372,9889;817282;131832333,6;6,266329048;1,53446;50,41933484
2021-06-10;36826,00222;948298;123462026;6,549504495;1,437005;81,55866363
2021-06-11;37185,39313;874050;109860278,5;7,164881548;1,278595;75,95641487
2021-06-12;35669,17128;1013611;138110064,3;5,496975986;1,60746;130,2663605
2021-06-13;38925,41943;799859;136447345,9;4,859838616;1,60746;128,3302435
2021-06-14;40455,59598;972587;133766696,2;6,437294433;1,64396;68,40481672
2021-06-15;40254,65147;963054;129803238,2;6,336484688;1,59505;50,8206144
2021-06-16;38265,54377;954838;121876323,7;5,813684065;1,497577261;59,29227245
2021-06-17;38018,64323;865333;128812374,5;5,049636194;1,582736579;63,22800832
2021-06-18;35714,31208;825241;122867187,5;5,185718114;1,50962478;67,04010898
2021-06-19;35555,9764;688095;102059035,2;4,483964183;1,253919431;117,7069046
2021-06-20;35599,94188;652470;104040764,2;4,761492226;1,278222627;107,7161374
2021-06-21;31715,15986;835557;104040764,2;6,428345753;1,278177842;45,95992373
2021-06-22;32394,55559;776432;90168661,26;7,88353905;1,107720542;53,21719559
2021-06-23;33610,49681;847730;100077306,2;7,926027358;1,229406651;54,11617273
2021-06-24;34658,97288;843836;104040764,2;7,224316306;1,27805126;61,24250943
2021-06-25;31683,5032;880813;108995086;6,471989199;1,33886172;50,96291311
2021-06-26;31890,67645;715801;88186933,7;5,206790743;1,083228714;64,16730729
2021-06-27;34506,4912;518219;57470136,47;7,439944567;0,705910657;96,39519167
2021-06-28;34376,18854;776365;87196068,49;8,280192533;1,071005448;80,24390414
2021-06-29;35933,77822;792995;89177797,48;9,527841294;1,095313608;68,89271541
2021-06-30;35065,46615;790273;87196068,49;10,0010216;1,070941901;70,22407727
2021-07-01;33505,08049;817115;95122984,45;10,4686624;1,168262873;73,29486632
2021-07-02;33782,94595;809016;89177797,48;11,19533046;1,095213562;63,48254337
2021-07-03;34588,22429;1027108;97321703,03;8,51700435;1,545402591;132,8319009
2021-07-04;35355,60789;843475;82108835,96;8,912441637;1,399326671;137,763443
2021-07-05;33911,75384;902032;94246664,36;7,169283879;1,606112968;112,7754129
2021-07-06;34123,98157;853332;101386562,7;6,908058829;1,727706403;103,5367326
2021-07-07;33931,61864;811614;87820755,45;5,768714485;1,496473063;97,01202148
2021-07-08;32819,65953;802085;99244593,4;4,188444949;1,691057885;90,99361384
2021-07-09;33914,88107;818441;93532673,91;3,976858955;1,593661212;121,9873222
2021-07-10;33610,94584;726034;114952371;3,423274834;1,958516708;173,4495669
2021-07-11;34258,44139;690684;89248735,32;3,857843085;1,520524154;162,0833489
2021-07-12;33135,23591;838472;89962724,75;4,360597046;1,532623977;91,10713882
2021-07-13;32641,97596;807050;97102623,08;4,522872189;1,65418584;104,1430496
2021-07-14;32798,28452;817900;121378279,9;3,374943477;2,067615172;114,3378769
2021-07-15;31707,69004;828844;91390704,62;3,172037311;1,556726205;71,13435708
2021-07-16;31455,71758;764392;107098482,2;2,456691543;1,824197365;81,2119298
2021-07-17;31547,9512;640355;101825980,9;2,166082329;1,738985268;108,2304304
2021-07-18;31707,70385;651828;97872242,09;2,377760712;1,751062023;123,7143333
2021-07-19;30883,46975;845474;115543619,6;2,610579698;2,067108917;112,0963855
2021-07-20;29766,65772;822257;82919538,22;2,258693988;1,483394347;96,03131684
2021-07-21;32119,65723;815589;98551910;2,013581311;1,762965513;97,80219641
2021-07-22;32306,96143;780869;103989257,2;1,960386419;1,860137747;123,3212068
2021-07-23;33439,5957;803246;91755226,96;2,775486443;1,641224216;123,1071383
2021-07-24;34166,91465;712132;104668925,1;2,244082955;1,872115295;174,7768342
2021-07-25;35119,93744;641796;103989257,2;1,950912525;1,859863924;182,0104255
2021-07-26;37444,78251;958347;101950252,5;2,585187785;1,82330494;57,01909857
2021-07-27;39126,54029;903400;115543619,6;2,480622654;2,066295259;55,06780281
2021-07-28;39939,19404;868607;106707930,8;2,456260434;1,908184705;55,67582301
2021-07-29;40086,1644;880689;108746935,5;2,309363931;1,944543231;54,88043982
2021-07-30;41789,6671;841162;112824946;2,373235195;2,01735208;75,59814966
2021-07-31;41793,31375;720022;112670630,6;2,271884535;1,920029283;178,6517982
2021-08-01;39968,96895;695892;110975800,3;2,05960097;1,871324997;88,00744375
2021-08-02;39304,18628;899861;103048958,3;2,220686525;1,737576222;101,3824692
2021-08-03;38288,8254;820918;121785131,9;1,989870256;2,053383639;82,30875149
2021-08-04;39773,91135;842870;98004602,83;2,513711197;1,652352263;57,96429841
2021-08-05;40941,65043;854629;115299533,2;2,475332185;1,943840314;82,32098123
2021-08-06;42790,35733;894265;114578911,6;2,337209317;1,931589089;65,31180879
2021-08-07;44484,90059;724467;120343887,6;2,171752847;2,028663211;163,25955
2021-08-08;43972,30102;740945;113858288,9;2,248303751;1,919233145;112,8030218
2021-08-09;46265,64246;934412;109534557,1;2,489554221;1,846257454;65,66274708
2021-08-10;45488,79126;875882;118902643,4;2,4386541;2,004051006;108,7612834
2021-08-11;45676,32636;866724;105931445,9;2,289297477;1,78533994;96,84695578
2021-08-12;44405,74835;842547;108813934,4;2,293112845;1,833828474;116,8537428
2021-08-13;47717,48536;917929;108438697,2;4,349925965;1,724445968;111,7471231
2021-08-14;47124,20507;724702;126820808,7;2,436792644;1,991505007;150,2126992
2021-08-15;47074,37071;750378;140740165,7;2,489763467;2,20995101;213,1757369
2021-08-16;45984,71991;978773;124500916,2;2,919569867;1,954851962;125,893602
2021-08-17;44714,0968;953226;133007189;2,750811235;2,088293772;160,5117387
2021-08-18;44954,36375;876483;104395177,8;2,683775516;1,638994175;113,7565872
2021-08-19;46646,8615;888796;119087831,9;2,392983995;1,869571683;136,9900088
2021-08-20;49240,8356;984372;123727618;2,871233124;1,942308774;97,07774794
2021-08-21;49070,24097;787645;131460594,7;2,503072992;2,063586375;142,6321418
2021-08-22;49363,3161;715639;126820808,7;3,034856674;1,990645359;252,8956024
2021-08-23;49590,87637;973417;152339630,3;2,614431002;2,391045395;116,4419477
2021-08-24;47925,86221;945668;119087831,9;2,734170439;1,869046375;101,1621149
2021-08-25;49002,3166;867743;131199199,3;2,375142286;1,941763062;91,89896284
2021-08-26;47190,34499;818959;127844614,3;2,112239842;1,77177278;109,3955749
2021-08-27;49048,47559;864176;127844614,3;2,303806898;1,771686786;71,24856814
2021-08-28;48852,4688;726381;123466374,3;2,362993916;1,71093239;118,354139
2021-08-29;48948,34796;685753;136601094,1;2,234002601;1,892848281;125,6756467
2021-08-30;47125,76852;910173;118212485,7;2,364299807;1,63796827;86,03436928
2021-08-31;47219,24434;930055;126093318;2,486565407;1,747082538;64,50793678
2021-09-01;48688,53756;954959;119963781,9;3,027453265;1,662079221;88,42950621
2021-09-02;49369,58627;1026339;130471558;3,40452667;1,807573294;70,88513299
2021-09-03;49860,53416;1008068;129595910,5;3,221489112;1,795353605;90,51276142
2021-09-04;49919,57756;776022;135725446,6;2,610294711;1,880172123;165,0855184
2021-09-05;51747,64386;735688;143606279;2,64740946;1,989234999;206,3227454
2021-09-06;52640,58837;968860;150611462,6;3,373735309;2,086151624;128,1517338
2021-09-07;46854,4006;938525;134093473,5;3,178133993;1,855610287;79,76961107
2021-09-08;46187,97573;907794;129989982,3;2,498307607;1,722119129;101,5075352
2021-09-09;46448,77483;937415;125412870,5;2,323832205;1,661405504;97,69215983
2021-09-10;44765,27558;906178;124497447,4;2,522075626;1,649203955;111,4308092
2021-09-11;45098,59164;823454;135482517,2;2,128653526;1,794633716;53,73099058
2021-09-12;46180,61246;705573;134567094;2,064273377;1,782420743;46,65840091
2021-09-13;44991,52213;908372;145552163,9;2,694992175;1,927822654;54,02380097
2021-09-14;47022,61776;952892;153790965,6;2,621981166;2,036831035;73,3072995
2021-09-15;48167,18937;976201;129989982,3;3,063433244;1,721525968;49,96836972
2021-09-16;47797,32832;1021047;124497447,4;2,948617184;1,648710986;54,7518181
2021-09-17;47213,79413;943981;134567094;2,587788056;1,781975589;71,31903088
2021-09-18;48204,01365;819880;141890473,9;2,445871653;1,878857137;112,7841753
2021-09-19;47218,474;714326;146467585,7;1,953428269;1,939362384;199,1412845
2021-09-20;42855,51034;1014971;150129275,6;2,219486881;1,98773817;43,65403317
2021-09-21;40526,48938;844883;114073685,2;2,42226827;1,490742746;52,47338166
2021-09-22;43577,57248;888195;126546634,4;2,237708347;1,623988952;46,13844667
2021-09-23;44861,29803;918846;155822347,2;2,357012599;1,999578332;60,49809615
2021-09-24;42803,3077;958548;139767924,2;2,427803613;1,793473052;59,32785045
2021-09-25;42735,26582;702530;135990412,5;1,702145638;1,744917394;82,21737108
2021-09-26;43131,29418;699993;131268523,5;1,8796618;1,684252241;27,94911085
2021-09-27;42496,78523;901586;146378569,1;2,126964101;1,878026361;32,31085627
2021-09-28;41223,78627;935822;143545436;2,141575697;1,841584542;34,13534842
2021-09-29;41453,94701;830989;122769122,7;1,905637944;1,57497146;42,17501306
2021-09-30;43781,54602;1059608;161488614,8;2,237237001;2,071575641;35,62058462
2021-10-01;48078,13155;962201;132212900,7;2,807762883;1,695948045;40,95028935
2021-10-02;47792,43919;963528;177543039,1;2,002025278;2,277273836;71,20612367
2021-10-03;48202,62292;808347;141656680,1;2,273717723;1,816883386;60,12297837
2021-10-04;49288,50131;1015651;147634521,8;2,507798947;1,889460898;51,56794912
2021-10-05;51558,04933;1037679;162177736;2,488191461;1,98624824;44,89016038
2021-10-06;55419,80041;914612;129544410,6;3,853338723;1,586507358;33,66683266
2021-10-07;53805,15691;1144142;139433297,7;4,387810546;1,707534897;45,39763295
2021-10-08;53933,52759;978503;118666635,5;3,904787398;1,453163331;45,54667481
2021-10-09;55010,92248;991926;148333295,4;3,346864523;1,816363808;100,8787919
2021-10-10;54701,2797;803826;157233293,1;3,321461704;1,925244075;88,51389412
2021-10-11;57289,18646;1009017;144377740,6;4,225650393;1,767748546;52,57690407
2021-10-12;56196,18126;937369;132511077,5;3,90956833;1,62238204;49,56043497
2021-10-13;57348,89288;975651;167122178,8;3,322794853;2,046023852;64,93888994
2021-10-14;57384,03691;1007101;135477742,9;3,286383794;1,658535691;45,91191236
2021-10-15;61446,08401;1017121;139433297,7;4,272346221;1,706880233;43,59863121
2021-10-16;60932,06321;937355;131522188;3,487141978;1,609964959;84,95618008
2021-10-17;61462,22237;823877;158222181,1;3,271019475;1,936697191;117,1530521
